FoodID,MeasureID,ConversionFactorValue
6162,1455,1
6162,1496,0.75
6169,1489,1.25
6169,502468,0.9
6172,341,0.5664
6172,415,1.416
6172,1455,1
6172,1496,0.75
6175,341,1.35254
6175,383,1.69067
6175,385,0.20888
6175,415,3.38135
6175,428,0.40576
6176,1481,0.4
6177,1494,0.2
6178,1456,0.4
6179,1489,1.25
6180,867,0.2
6180,1454,0.3
6181,867,0.2
6181,1467,0.15
6182,867,0.2
6182,1467,0.15
6183,867,0.2
6183,1467,0.15
6184,867,0.2
6184,1454,0.3
6185,1494,0.2
6185,1601,0.45
6186,341,0.50596
6186,415,1.2574
6186,867,0.2
6186,1454,0.3
6187,867,0.2
6187,1454,0.3
6188,867,0.2
6188,1454,0.3
6189,867,0.2
6189,1454,0.3
6190,341,0.51141
6190,415,1.27853
6190,867,0.2
6190,1454,0.3
6191,341,0.73542
6191,383,0.9193
6191,415,1.8386
6191,1494,0.2
6191,1601,0.45
6192,867,0.2
6192,1454,0.3
6193,341,0.81572
6193,383,1.01965
6193,415,2.03931
6193,1494,0.2
6193,1601,0.45
6194,231,0.045
6194,569,0.015
6194,1494,0.2
6194,1541,0.27
6194,1663,0.18
6195,341,1.01014
6195,383,1.26268
6195,385,0.15101
6195,415,2.52536
6195,439,0.05102
6196,341,1.07777
6196,383,1.34721
6196,385,0.16216
6196,415,2.69442
6196,439,0.05408
6197,341,1.06509
6197,383,1.33136
6197,415,2.66272
6197,640,0.63905
6199,341,1.014
6199,415,2.5338
6199,428,0.3042
6203,341,1.05241
6203,383,1.31551
6203,415,2.63102
6204,341,1.06086
6204,383,1.32607
6204,415,2.65215
6205,341,1.06086
6205,383,1.32607
6205,415,2.65215
6206,1461,0.55
6206,1496,0.75
6207,348,0.59172
6207,976,1.47929
6207,1461,0.55
6207,1496,0.75
6208,348,0.59172
6208,976,1.47929
6208,1461,0.55
6208,1496,0.75
6209,348,0.59172
6209,976,1.47929
6209,1461,0.55
6209,1496,0.75
6210,348,0.59172
6210,976,1.47929
6210,1461,0.55
6210,1496,0.75
6211,348,0.59172
6211,976,1.47929
6211,1461,0.55
6211,1496,0.75
6212,348,0.59172
6212,976,1.47929
6212,1461,0.55
6212,1496,0.75
6213,348,0.59172
6213,976,1.47929
6213,1461,0.55
6213,1496,0.75
6214,348,0.59172
6214,976,1.49729
6214,1461,0.55
6214,1496,0.75
6215,348,0.59172
6215,976,1.47929
6215,1461,0.55
6215,1496,0.75
6216,348,0.59172
6216,976,1.47929
6216,1461,0.55
6216,1496,0.75
6217,341,0.49873
6217,383,0.62342
6217,415,1.24683
6217,1470,0.85
6218,341,0.65511
6218,383,0.81889
6218,389,1.146
6218,415,1.63779
6218,1470,0.85
6219,196,0.011
6219,341,0.29163
6219,383,0.36454
6219,415,0.72908
6219,1470,0.85
6220,341,1.0811
6220,385,0.1622
6220,415,2.7027
6220,428,0.3243
6220,1467,0.15
6221,178,0.53
6221,1461,0.55
6221,1558,0.265
6222,12,0.55
6222,1461,0.55
6222,1558,0.26
6223,341,1.29332
6223,383,1.61665
6223,415,3.23331
6224,196,0.16
6224,1456,0.4
6225,196,0.11
6225,1467,0.15
6226,341,1.19189
6226,383,1.48986
6226,415,2.97971
6227,341,1.70761
6227,383,2.13451
6227,415,4.26902
6228,341,1.192
6228,383,1.4899
6228,415,2.9797
6228,1489,1.25
6229,196,0.39
6229,1467,0.15
6230,12,0.5
6230,1456,0.4
6231,196,0.12
6231,1456,0.4
6232,196,0.15
6232,1467,0.15
6233,196,0.12
6233,1467,0.15
6234,196,0.11
6234,1467,0.15
6235,178,0.25
6235,1461,0.55
6236,27,3.84
6236,1457,1.4
6237,27,2.47
6237,1457,1.4
6238,27,1.71
6238,1457,1.4
6239,27,2.18
6239,1457,1.4
6240,27,2.05
6240,1457,1.4
6242,27,1.73
6242,1457,1.4
6243,27,2.8
6243,1457,1.4
6244,27,2.66
6244,1457,1.4
6245,27,1.99
6245,1457,1.4
6246,27,3.55
6246,1457,1.4
6247,27,2.19
6247,1457,1.4
6248,196,0.15333
6248,445,0.92
6248,1457,1.4
6249,233,1.91
6249,1457,1.4
6250,233,2.19
6250,1457,1.4
6251,233,2.17
6251,1457,1.5
6252,341,0.95102
6252,383,1.18878
6252,415,2.37755
6252,1607,1.95
6253,1457,1.4
6253,1649,1.43
6254,1457,1.4
6254,1649,1.29
6255,341,0.03212
6255,415,0.0803
6255,990,0.5
6255,1353,0.1606
6256,502461,0.5
6257,990,0.5
6257,1454,0.3
6258,990,0.5
6258,502469,0.315
6259,341,0.51986
6259,383,0.64983
6259,415,1.29966
6259,1457,1.4
6260,383,0.5917
6260,1457,1.4
6261,1461,0.55
6261,1652,0.35
6262,363,0.5579
6262,1146,1.39476
6262,1461,0.55
6263,867,0.2
6263,1601,0.45
6264,1461,0.55
6264,1652,0.35
6265,1461,0.55
6265,1652,0.35
6265,502499,0.26
6265,502500,1.04
6265,502501,1.36
6266,1470,0.85
6267,1470,0.85
6268,867,0.2
6268,990,0.5
6275,867,0.2
6275,1454,0.3
6276,867,0.3
6276,1456,0.4
6278,499,0.11
6278,1471,0.65
6278,1658,0.3001
6278,1659,0.37511
6278,1660,0.75021
6279,563,1.14
6279,1470,0.85
6280,1470,0.85
6281,385,0.1869
6281,439,0.0623
6282,385,0.1869
6282,439,0.0623
6283,385,0.16965
6283,439,0.05655
6284,385,0.16965
6284,439,0.05655
6285,1489,1.25
6286,383,0.708
6286,415,1.416
6286,1455,1
6287,341,1.02705
6287,383,1.28381
6287,415,2.56762
6288,1455,1
6289,341,1.04904
6289,385,0.15736
6289,428,0.31471
6289,640,0.62942
6289,1467,0.15
6291,341,0.94164
6291,383,1.17705
6291,389,1.64787
6291,413,1.88328
6291,415,2.3541
6291,987,1.75
6292,49,0.12
6292,1454,0.3
6292,1525,0.24
6298,134,0.28
6298,341,0.54945
6298,383,0.68681
6298,415,1.37363
6298,1454,0.3
501097,429,0.55
501097,1454,0.3
501098,341,0.3085
501098,383,0.3857
501098,415,0.7868
501098,1470,0.85
501502,245,0.147
501502,1454,0.3
501502,1496,0.75
501505,383,0.52832
501505,385,0.0634
501505,640,0.25359
501505,990,0.5
501505,1467,0.15
501506,383,1.26796
501506,385,0.15216
501506,415,2.23592
501507,385,0.09594
501507,640,0.23838
501507,1576,0.02
501508,245,0.28
501508,348,0.5579
501508,368,0.47759
501508,976,1.39476
501508,977,1.19399
501508,990,0.5
501508,1454,0.3
501509,341,0.5782
501509,385,0.0867
501509,439,0.02891
501509,1484,0.005
501510,385,0.152
501510,428,0.3041
501513,1455,1
501513,502468,0.9
501514,183,0.75
501514,1579,0.6
501515,341,0.59171
501515,415,1.47929
501515,1455,1
501516,341,0.59171
501516,415,1.47929
501516,1455,1
501517,1489,1.25
501518,383,1.37363
501518,415,2.74725
501518,640,0.65934
501519,383,1.37363
501519,415,2.74725
501519,640,0.65934
501520,341,1.05566
501520,383,1.31958
501520,415,2.63915
501521,341,1.03386
501521,383,1.29233
501521,415,2.58465
501522,383,1.37363
501522,415,2.74725
501522,640,0.65934
501523,12,0.42
501523,1456,0.4
501524,341,1.002
501524,383,1.25211
501524,415,2.50422
501525,415,2.6099
501526,341,1.02705
501526,383,1.28381
501526,415,2.56762
501527,383,1.2944
501527,415,2.5888
501528,383,1.28381
501528,415,2.56762
501529,383,1.2944
501529,415,2.5888
501530,164,0.71
501530,1546,0.355
501531,341,0.27895
501531,383,0.34869
501531,415,0.69738
501532,341,0.24514
501532,383,0.30642
501532,415,0.61285
501533,383,0.90871
501533,415,1.81741
501533,1457,1.4
501534,383,1.02494
501534,415,2.04987
501534,1457,1.4
501535,383,1.3314
501535,415,2.6627
501535,1457,1.4
501536,233,2.19
501536,1457,1.4
501537,341,1.0355
501537,383,1.29438
501537,415,2.5888
501538,341,1.00169
501538,383,1.25211
501538,415,2.50422
501539,1457,1.4
501539,1649,1.19
501540,1457,1.4
501540,1649,1.16
501541,227,0.85
501541,1461,0.55
501542,227,0.8
501542,1461,0.55
501543,227,0.78
501543,1461,0.55
501544,383,1.194
501544,415,2.388
501544,1607,1.95
501545,341,0.03339
501545,383,0.04174
501545,415,0.08348
501545,990,0.5
501546,139,1.43
501546,160,1.15
501546,415,0.47549
501546,553,0.62
501546,990,0.5
501546,1601,0.45
501547,332,0.18
501547,415,0.40152
501547,990,0.5
501547,502469,0.27
501548,1470,0.85
501549,1457,1.4
501551,341,1.03128
501551,415,2.57819
501551,990,0.5
501552,49,0.12
501552,1454,0.3
501552,1525,0.24
501553,49,0.12
501553,624,0.24
501553,1454,0.3
501574,341,0.16061
501574,415,0.40152
501574,867,0.3
501574,1454,0.3
501575,160,0.12
501575,1470,0.85
501575,1669,0.48
501576,341,0.71006
501576,383,0.88757
501576,415,1.77514
501576,1470,0.85
501577,341,1.03128
501577,383,1.2891
501577,415,2.57819
501578,278,0.15
501578,341,0.76078
501578,383,0.9501
501578,415,1.90194
501578,431,0.6
501578,1470,0.85
501578,1472,0.9
501579,278,0.15
501579,341,0.76078
501579,383,0.9501
501579,415,1.90194
501579,431,0.6
501579,1470,0.85
501579,1472,0.9
501580,341,0.24514
501580,383,0.30642
501580,415,0.61285
501580,1470,0.85
501581,363,0.52409
501581,1145,0.65511
501581,1146,1.31023
501581,1470,0.85
501582,243,1.44
501582,363,0.50719
501582,1145,0.63398
501582,1146,1.26796
501582,1470,0.85
501583,341,0.7481
501583,383,0.93512
501583,389,1.3092
501583,415,1.8702
501584,341,0.7481
501584,383,0.93512
501584,389,1.3092
501584,415,1.8702
501585,341,0.77768
501585,415,1.9442
501585,1455,1
501586,341,0.7481
501586,383,0.93513
501586,415,1.87025
501586,1470,0.85
501587,341,0.76927
501587,383,0.96159
501587,415,1.92318
501587,1471,0.65
501588,341,0.7312
501588,383,0.914
501588,415,1.8281
501588,1470,0.85
501589,341,0.72277
501589,383,0.90346
501589,415,1.80693
501589,1470,0.85
501590,341,0.6594
501590,383,0.8242
501590,415,1.6484
501590,1234,0.62
501591,341,1.0144
501591,383,1.2679
501591,415,2.5359
501592,867,2.68
501592,1607,1.95
501593,1455,1
501594,363,0.60862
501594,1145,0.76078
501594,1146,1.52156
501594,1470,0.85
501595,371,0.71851
501595,971,0.89814
501595,979,1.79628
501595,1470,0.85
501596,1362,0.14
501596,1461,0.55
501596,502403,0.3
501596,502404,0.37
501597,383,0.76078
501597,1457,1.4
501599,383,0.76076
501599,1457,1.4
501600,341,0.761
501600,383,0.9513
501600,1470,0.85
501601,196,0.6
501601,1461,0.55
501601,502453,0.3
501602,245,0.74
501602,990,0.5
501602,1507,0.37
501602,502405,5.37
501603,341,0.7185
501603,383,0.8982
501603,415,1.7964
501603,1470,0.85
501604,341,0.77768
501604,383,0.97211
501604,415,1.94421
501604,1470,0.85
501605,341,0.65934
501605,383,0.82418
501605,415,1.64835
501605,561,0.21
501605,1470,0.85
501605,1474,0.84
501606,341,0.65511
501606,383,0.81889
501606,415,1.63779
501606,1470,0.85
501606,1474,0.84
501607,230,1.66
501607,363,0.52832
501607,1145,0.6604
501607,1146,1.32079
501607,1470,0.85
501608,1470,0.85
501609,148,0.22
501609,368,0.63398
501609,969,0.79248
501609,977,1.58495
501609,1470,0.85
501610,368,0.61285
501610,969,0.76606
501610,977,1.53212
501610,1470,0.85
501611,1510,0.8
501612,174,0.45
501612,1456,0.4
501613,1470,0.85
501614,357,0.96365
501614,371,0.65934
501614,971,0.82418
501614,979,1.64835
501614,1059,1.2046
501614,1060,2.40913
501614,1248,0.46
501614,1470,0.85
501615,371,0.61708
501615,971,0.77134
501615,979,1.54269
501615,1470,0.85
501616,245,0.028
501616,357,0.96365
501616,371,0.61708
501616,971,0.77134
501616,979,1.54269
501616,1059,1.20456
501616,1060,2.40913
501617,371,1.03973
501617,971,1.29966
501617,979,2.59932
501618,363,0.52409
501618,499,0.18
501618,1145,0.65511
501618,1146,1.31023
501618,1470,0.85
501619,363,0.76077
501619,1145,0.95097
501619,1146,1.90194
501619,1470,0.85
501620,363,0.65511
501620,1145,0.81889
501620,1146,1.63779
501620,1470,0.85
501621,363,0.42265
501621,1145,0.5283
501621,1146,1.0566
501621,1470,0.85
501622,1489,1.25
501623,343,0.71851
501623,415,1.79628
501623,1031,0.89814
501623,1470,0.85
501624,341,0.69315
501624,383,0.86644
501624,415,1.7329
501624,1470,0.85
501624,502337,0.89
501624,502338,1.03
501624,502339,1.18
501625,341,0.69315
501625,383,0.86644
501625,415,1.7329
501625,1470,0.85
501625,502337,0.89
501625,502338,1.03
501625,502339,1.16
501626,341,0.65092
501626,383,0.81365
501626,415,1.6273
501626,1470,0.85
501626,502337,0.73
501626,502338,0.9
501626,502339,1.43
501627,341,1.082
501627,383,1.3525
501627,415,2.705
501628,341,1.082
501628,383,1.35256
501628,415,2.705
501629,341,0.88762
501629,383,1.10952
501629,415,2.21905
501630,341,0.71851
501630,383,0.89814
501630,415,1.79628
501630,1470,0.85
501632,343,0.22401
501632,1031,0.28001
501632,1032,0.56002
501632,1470,0.85
501633,341,0.40152
501633,383,0.5019
501633,415,1.0038
501633,1470,0.85
501634,1031,0.46492
501634,1457,1.4
501635,341,0.57058
501635,383,0.71323
501635,415,1.42646
501635,1470,0.85
501636,341,0.44379
501636,383,0.55473
501636,415,1.10947
501636,1470,0.85
501637,341,0.761
501637,383,0.9513
501637,415,1.9026
501637,1470,0.85
501638,341,1.0609
501638,383,1.3261
501638,415,2.6522
501638,990,0.5
501639,990,0.5
501640,233,1.68
501640,1457,1.4
501641,233,1.99
501641,1457,1.4
501642,347,0.41843
501642,1015,0.52304
501642,1016,1.04607
501642,1470,0.85
501643,1457,1.4
501643,502480,8.53
501643,502505,1.07
501644,245,1.15
501644,1457,1.4
501644,502480,9.22
501645,245,0.76
501645,1457,1.4
501645,502480,5.9
501646,211,8.76
501646,1457,1.4
501646,502504,1.46
501647,211,8.46
501647,245,1.41
501647,1457,1.4
501648,245,1.18
501648,1457,1.4
501648,502480,9.46
501649,1456,0.4
501649,502407,0.6
501649,502453,0.3
501650,233,2.33
501650,1457,1.4
501651,233,2.18
501651,1457,1.4
501652,97,1.16
501652,1489,1.25
501653,97,0.9
501653,1455,1
501654,341,1.19209
501654,383,1.4901
501654,484,4.23191
501655,341,1.0439
501655,383,1.3049
501655,415,2.6099
501656,363,0.75232
501656,1145,0.94041
501656,1146,1.8808
501656,1470,0.85
501657,347,0.61708
501657,1015,0.77134
501657,1016,1.54269
501657,1470,0.85
501658,341,1.044
501658,383,1.3049
501658,415,2.6099
501660,343,0.17751
501660,1031,0.22189
501660,1032,0.44379
501660,1470,0.85
501661,371,0.49873
501661,971,0.62342
501661,979,1.24683
501661,1470,0.85
501662,1457,1.4
501663,341,0.36771
501663,383,0.45964
501663,415,0.91927
501663,1470,0.85
501664,343,0.54945
501664,1031,0.68681
501664,1032,1.37363
501664,1470,0.85
501665,341,0.36771
501665,383,0.45964
501665,415,0.91927
501665,1470,0.85
501666,343,0.54945
501666,1031,0.68681
501666,1032,1.37363
501666,1470,0.85
501667,371,0.69738
501667,971,0.87172
501667,979,1.74345
501667,1470,0.85
501668,343,0.76078
501668,1031,0.95097
501668,1032,1.90194
501668,1470,0.85
501669,149,1.24
501669,343,0.43956
501669,1031,0.54945
501669,1032,1.0989
501669,1470,0.85
501670,383,1.31023
501670,1471,0.65
501671,341,0.71851
501671,383,0.89814
501671,415,1.79628
501671,1470,0.85
501672,341,0.76082
501672,383,0.95102
501672,415,1.90204
501672,1470,0.85
501673,341,0.71855
501673,383,0.89819
501673,415,1.79637
501673,1470,0.85
501674,341,0.50719
501674,383,0.63398
501674,415,1.26796
501674,1470,0.85
501675,341,0.08876
501675,383,0.11095
501675,415,0.22189
501675,867,0.3
501675,1467,0.15
501676,341,0.52409
501676,383,0.65511
501676,415,1.31023
501676,1471,0.65
501677,171,0.12
501677,363,0.65934
501677,1145,0.82418
501677,1146,1.64835
501677,1470,0.85
501678,383,0.57058
501678,1470,0.85
501679,343,0.59172
501679,1031,0.73965
501679,1032,1.4793
501679,1470,0.85
501680,343,0.63401
501680,1031,0.79252
501680,1032,1.58503
501680,1470,0.85
501681,343,0.76078
501681,1031,0.95097
501681,1032,1.90194
501681,1470,0.85
501682,343,0.76078
501682,1031,0.95097
501682,1032,1.90194
501682,1470,0.85
501683,1484,0.005
501683,502408,0.003
501684,371,0.67652
501684,532,0.10625
501684,971,0.84531
501684,979,1.69062
501684,1470,0.85
501685,371,0.77768
501685,529,0.106
501685,971,0.97211
501685,979,1.94421
501685,1470,0.85
501686,1122,0.88757
501686,1123,1.10947
501686,1124,2.21894
501686,1470,0.85
501687,341,0.88757
501687,383,1.10947
501687,415,2.21894
501687,1470,0.85
501688,341,1.0524
501688,383,1.3155
501688,415,2.631
501689,175,0.77
501689,518,0.38
501689,1496,0.75
501690,175,0.77
501690,518,0.38
501690,1496,0.75
1691,553,18.25
1691,160,27.93
1691,139,41.1
501691,175,1.29
501691,518,0.44
501691,1496,0.75
501692,371,0.65934
501692,971,0.82418
501692,979,1.64835
501692,1272,1.6
501692,1470,0.85
501693,341,0.67625
501693,383,0.84531
501693,415,1.69062
501693,1470,0.85
501694,341,0.76078
501694,383,0.95097
501694,415,1.90194
501694,1470,0.85
501695,341,0.67625
501695,383,0.84531
501695,415,1.69062
501695,1470,0.85
501696,341,0.67625
501696,383,0.84531
501696,415,1.69062
501696,1470,0.85
501697,341,0.71851
501697,383,0.89814
501697,415,1.79628
501698,341,1.04818
501698,383,1.31023
501698,415,2.6205
501699,341,0.67625
501699,383,0.84531
501699,415,1.69062
501699,1470,0.85
501700,341,0.67625
501700,383,0.84531
501700,415,1.69062
501700,1470,0.85
501701,341,0.57481
501701,383,0.7188
501701,415,1.43702
501701,1470,0.85
501702,354,0.5917
501702,1007,0.7396
501702,1010,1.4793
501703,341,0.02703
501703,383,0.03378
501703,385,0.00405
501703,415,0.06757
501703,640,0.01622
501703,1484,0.005
501704,343,0.57058
501704,1031,0.71323
501704,1032,1.4265
501704,1470,0.85
501705,343,0.57058
501705,1031,0.71323
501705,1032,1.4265
501705,1470,0.85
501706,383,0.5288
501706,1470,0.85
501707,76,1.6
501707,593,0.2
501708,341,0.64666
501708,383,0.80833
501708,415,1.61665
501708,1470,0.85
501709,341,0.69738
501709,383,0.87172
501709,415,1.74345
501709,1470,0.85
501730,341,1.0355
501730,383,1.3419
501730,415,2.5888
501730,1457,1.4
501731,217,2.02
501731,341,0.51566
501731,383,0.64658
501731,415,1.28916
501731,1274,2.99
501731,1275,1.73
501731,1276,1.38
501731,1482,1.1
501731,1501,0.865
501732,217,1.56
501732,341,0.51564
501732,383,0.64455
501732,415,1.2891
501732,1482,1.1
501732,1501,0.78
501733,402,1.16
501733,1189,0.58
501733,1497,0.7
501734,218,1.36
501734,341,0.65934
501734,383,0.82418
501734,415,1.64835
501734,1482,1.1
501734,1501,0.68
501735,1189,0.34
501735,1482,1.1
501735,1670,1.02
501736,218,1.35
501736,341,0.65934
501736,383,0.82418
501736,415,1.64835
501736,1274,3
501736,1275,1.67
501736,1276,1.25
501736,1482,1.1
501737,339,0.3
501737,867,0.85
501737,1470,0.85
501737,1499,0.6
501738,339,0.21
501738,867,0.85
501738,1497,0.7
501738,1499,0.42
501739,339,0.5
501739,867,0.85
501739,1497,0.7
501739,1499,1
501740,383,0.96154
501740,1482,1.1
501741,341,0.8876
501741,383,1.1095
501741,415,2.2189
501741,1457,1.4
501742,217,1.56
501742,341,0.65934
501742,383,0.85418
501742,415,1.64835
501742,1482,1.1
501743,217,2.02
501743,383,0.85059
501743,1482,1.1
501744,402,1.16
501744,1189,0.58
501744,1497,0.7
501745,341,1.0355
501745,383,1.2944
501745,415,2.5888
501745,1457,1.4
501746,341,0.30008
501746,383,0.37511
501746,415,0.75021
501746,1470,0.85
501747,357,1.0355
501747,1059,1.29438
501747,1060,2.5076
501747,1470,0.85
501748,341,0.56636
501748,383,0.70795
501748,415,1.41589
501748,1470,0.85
501749,341,0.48605
501749,383,0.60757
501749,415,1.21513
501749,1191,4.31
501749,1470,0.85
501750,371,0.6213
501750,971,0.77663
501750,979,1.55325
501750,1470,0.85
501751,383,0.64983
501751,1457,1.4
501752,347,0.71851
501752,357,1.01437
501752,1015,0.89814
501752,1016,1.79628
501752,1059,0.89814
501752,1060,2.53593
501752,1470,0.85
501754,341,1.0144
501754,383,1.268
501754,385,0.1522
501755,341,1.0355
501755,383,1.2944
501755,385,0.1553
501756,341,1.0566
501756,383,1.3208
501756,385,0.1585
501758,371,0.57058
501758,971,0.71323
501758,979,1.42646
501758,1470,0.85
501759,233,1.35
501759,1457,1.4
501760,341,0.541
501760,383,0.67247
501760,385,0.08115
501760,640,0.3246
501760,1454,0.3
501761,341,0.43956
501761,383,0.54945
501761,415,1.0989
501761,1470,0.85
501763,341,1.10063
501763,383,1.38829
501763,415,2.77658
501764,341,0.76078
501764,383,0.95097
501764,415,1.90194
501764,1470,0.85
501765,383,0.65511
501765,1471,0.65
501766,341,0.76078
501766,383,0.95097
501766,415,1.90194
501766,1470,0.85
501767,341,0.80304
501767,383,1.0038
501767,415,2.00761
501767,1470,0.85
501768,348,0.88757
501768,357,1.01437
501768,371,0.76078
501768,968,1.1095
501768,971,0.95097
501768,976,2.21893
501768,979,1.9019
501768,1059,1.26796
501768,1060,2.53593
501768,1470,0.85
501771,357,1.01437
501771,371,0.76078
501771,971,0.95097
501771,979,1.9019
501771,1059,1.26796
501771,1060,2.53593
501771,1470,0.85
501772,357,1.01437
501772,371,0.76078
501772,971,0.95097
501772,979,1.9019
501772,1059,1.26796
501772,1060,2.53593
501772,1470,0.85
501773,196,0.07
501773,1454,0.3
501773,1494,0.2
501773,502409,0.1
501774,341,0.94252
501774,383,1.17815
501774,415,2.35629
501774,1470,0.85
501775,357,1.0355
501775,1059,1.29438
501775,1060,2.58876
501775,1470,0.85
501776,347,0.86644
501776,1015,1.08305
501776,1016,2.1661
501776,1470,0.85
501777,347,0.86644
501777,1015,1.08305
501777,1016,2.1661
501777,1470,0.85
501778,357,1.01437
501778,1059,1.26796
501778,1060,2.53593
501778,1470,0.85
501779,347,0.86644
501779,1015,1.08305
501779,1016,2.1661
501779,1470,0.85
501780,357,0.99746
501780,1059,1.24683
501780,1060,2.49366
501780,1470,0.85
501781,371,0.43956
501781,530,0.14
501781,971,0.54945
501781,979,1.0989
501781,1470,0.85
501782,341,0.65511
501782,383,0.81889
501782,415,1.63779
501782,1470,0.85
501785,341,0.8115
501785,383,1.01437
501785,415,2.02874
501785,1470,0.85
501786,341,0.71851
501786,383,0.89814
501786,415,1.79628
501786,1470,0.85
501787,343,0.4142
501787,1031,0.51775
501787,1032,1.0355
501787,1470,0.85
501788,341,0.2705
501788,383,0.33812
501788,415,0.67625
501788,1470,0.85
501789,139,1.8
501789,160,1.14
501789,341,0.84531
501789,383,1.05664
501789,415,2.11327
501789,553,0.6
501789,1482,1.1
501789,1501,0.57
501790,357,1.38631
501790,1059,1.73288
501790,1060,3.46577
501790,1482,1.1
501791,347,0.74387
501791,1015,0.92984
501791,1016,1.85968
501791,1482,1.1
501792,227,0.3
501792,1461,0.55
501793,385,0.17737
501793,428,0.35473
501794,371,0.5579
501794,971,0.69738
501794,979,1.39473
501794,1470,0.85
501795,341,0.61285
501795,383,0.76606
501795,415,1.53212
501795,1470,0.85
501796,371,0.59172
501796,971,0.73965
501796,979,1.4793
501796,1470,0.85
501797,371,0.57904
501797,971,0.7238
501797,979,1.44759
501797,1470,0.85
501798,341,1.00169
501798,389,1.75296
501798,415,2.50423
501799,196,0.13
501799,867,1.5
501799,1470,0.85
501800,196,0.13
501800,867,1.5
501800,1470,0.85
501801,341,1.16238
501801,383,1.45298
501801,385,0.17436
501801,415,2.90595
501801,428,0.3487
501801,640,0.69743
501802,341,1.0567
501802,383,1.32079
501802,415,2.64159
501802,640,0.63398
501803,174,3.97
501803,1607,1.95
501805,343,0.60862
501805,415,1.52156
501805,1031,0.76078
501805,1470,0.85
501806,341,0.69315
501806,383,0.86644
501806,415,1.73288
501806,1470,0.85
501807,347,0.65934
501807,357,0.9721
501807,1015,0.82418
501807,1016,1.64835
501807,1059,1.21513
501807,1060,2.43026
501807,1470,0.85
501808,341,0.65934
501808,383,0.82418
501808,415,1.64835
501808,1470,0.85
501809,196,2.89
501809,1455,1
501810,383,0.5495
501810,1470,0.85
501811,347,0.57481
501811,1015,0.71851
501811,1016,1.43702
501811,1470,0.85
501812,341,0.26205
501812,383,0.32756
501812,415,0.65511
501812,1470,0.85
501813,347,0.73964
501813,1015,0.92456
501813,1016,1.84911
501813,1470,0.85
501814,867,0.2
501814,1454,0.3
501815,341,0.76923
501815,383,0.96154
501815,415,1.92308
501815,1470,0.85
501816,12,0.3
501816,1454,0.3
501816,502411,0.28
501817,1461,0.55
501817,502413,0.53
501817,502414,0.38
501818,12,0.37
501818,1456,0.4
501819,12,0.23
501819,1454,0.3
501819,502412,0.46
501820,12,0.23
501820,1454,0.3
501820,502412,0.46
501821,12,0.47
501821,279,0.6
501821,1454,0.3
501822,1456,0.4
501822,502415,0.35
501822,502416,0.35
501822,502417,0.25
501822,502418,0.4
501822,502419,0.34
501823,12,0.34
501823,1456,0.4
501824,12,0.26
501824,1454,0.3
501825,1454,0.3
501825,502415,0.35
501826,12,0.3
501826,1454,0.3
501827,1454,0.3
501827,502415,0.22
501827,502417,0.35
501827,502418,0.35
501827,502419,0.31
501827,502420,0.32
501828,990,0.5
501828,1608,0.99
501828,502421,0.33
501829,139,1.77
501829,553,0.9
501829,990,0.5
501829,502454,0.4425
501830,139,0.52
501830,160,0.32
501830,553,0.18
501830,1457,1.4
501831,1153,0.4
501831,1496,0.75
501831,502423,0.13
501831,502425,0.8
501832,1461,0.55
501832,1501,0.285
501832,502426,0.45
501832,502427,0.57
501832,502428,0.71
501833,139,1.54
501833,160,1.13
501833,553,0.66
501833,1461,0.55
501833,1546,0.33
501834,164,0.57
501834,1461,0.55
501834,1546,0.285
501835,341,0.59592
501835,383,0.7449
501835,415,1.4898
501835,1470,0.85
501836,341,0.77768
501836,383,0.97211
501836,415,1.94421
501836,1470,0.85
501837,341,1.0355
501837,383,1.2944
501837,415,2.5888
501837,1457,1.4
501838,341,0.888
501838,383,1.11
501838,415,2.22
501838,1457,1.4
501839,341,0.24556
501839,383,0.30695
501839,415,0.61391
501839,1471,0.65
501840,1470,0.85
501841,134,0.27
501841,341,0.7502
501841,383,0.93776
501841,415,1.8755
501842,341,0.89307
501842,383,1.116
501842,415,2.233
501843,328,1.14
501843,1482,1.1
501844,1482,1.1
501844,500835,0.85
501845,1510,0.8
501845,502430,0.66
501845,502431,1.09
501846,1510,0.8
501846,502430,0.66
501847,1510,0.8
501847,502446,0.91
501848,1510,0.8
501848,502430,0.69
501849,575,1.09
501849,1510,0.8
501849,502430,0.66
501850,575,1.09
501850,1510,0.8
501850,502430,0.66
501851,313,1.42
501851,1489,1.25
501852,575,0.113
501852,799,0.6
501852,1510,0.8
501852,502430,0.8
501853,1114,0.16
501853,1454,0.3
501854,139,1.54
501854,160,1.13
501854,553,0.66
501854,1461,0.55
501854,1546,0.33
501855,139,1.54
501855,160,1.13
501855,553,0.66
501855,1461,0.55
501857,341,1.0344
501857,383,1.305
501857,415,2.6099
501858,341,1.044
501858,383,1.305
501858,415,2.6099
501859,341,1.0567
501859,389,1.8492
501859,415,2.6417
501861,341,1.08622
501861,383,1.35778
501861,388,1.62933
501861,415,2.71555
501862,341,0.50296
501862,383,0.62934
501862,415,1.2574
501862,428,0.29823
501862,1467,0.15
501863,341,0.33812
501863,383,0.42265
501863,385,0.05072
501863,415,0.84531
501863,1467,0.15
501864,341,1.1158
501864,383,1.3946
501864,415,2.7895
501865,341,0.52832
501865,383,0.6604
